Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Eric Winston,28,HOU,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jason Witten,29,DAL,TE,16,16,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Eric Wright,26,DET,RCB,16,16,4,49,0,22,16,1,0,0,0,0,0.0,75,68,7,3,0,0,
Marshal Yanda,27,BAL,RG,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"PB,AP-2"
Nnamdi Asomugha,30,PHI,RCB,16,15,3,10,0,6,5,0,0,0,0,0,0.0,40,35,5,4,0,0,
Geno Atkins,23,CIN,RDT,16,15,0,0,0,0,2,2,1,2,19,1,7.5,47,26,21,10,18,0,"PB,AP-2"
Adam Carriker,27,WAS,LDE,16,15,0,0,0,0,0,0,0,0,0,0,5.5,33,18,15,4,9,0,
Jurrell Casey,22,TEN,RDT,16,15,0,0,0,0,1,1,0,1,0,0,2.5,52,39,13,7,6,0,
Kenyon Coleman,32,DAL,LDE,16,15,0,0,0,0,3,0,0,0,0,0,1.0,36,23,13,4,2,0,
Kavell Conner,24,IND,RLB,16,15,0,0,0,0,2,1,0,1,0,0,0.0,104,50,54,7,1,0,
Marcell Dareus,21,BUF,NT,16,15,0,0,0,0,2,0,0,1,0,0,5.5,43,32,11,9,10,0,
Thomas DeCoud,26,ATL,FS,16,15,4,77,0,49,6,0,0,0,0,0,0.0,86,67,19,2,2,0,
Daniel Fells,28,DEN,TE,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Mason Foster,22,TAM,MLB,16,15,1,0,0,0,2,1,0,1,0,0,2.0,84,58,26,5,4,0,
Dwight Freeney,31,IND,RDE,16,15,0,0,0,0,0,2,0,0,0,0,8.5,19,13,6,7,19,0,PB
Jabar Gaffney,31,WAS,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
William Gay,26,PIT,LCB,16,15,2,12,0,12,13,0,0,1,2,0,0.0,61,49,12,4,0,0,
Frank Gore,28,SFO,RB,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB
Shonn Greene,26,NYJ,RB,16,15,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Thomas Howard,28,CIN,RLB,16,15,0,0,0,0,4,2,0,0,0,0,1.0,99,64,35,7,4,0,
Tim Jennings,28,CHI,LCB,16,15,2,2,0,1,10,1,0,1,0,0,0.0,77,69,8,4,0,0,
Cameron Jordan,22,NOR,LDE,16,15,0,0,0,0,4,0,0,1,0,0,1.0,31,18,13,2,4,0,
Linval Joseph,23,NYG,LDT,16,15,0,0,0,0,4,0,0,0,0,0,2.0,49,34,15,4,5,0,
Mathias Kiwanuka,28,NYG,LLB,16,15,1,9,0,9,2,1,0,1,0,0,3.5,84,62,22,14,9,0,
Manny Lawson,27,CIN,LLB,16,15,0,0,0,0,4,0,0,0,0,0,1.5,52,31,21,6,4,0,
Vaughn Martin,25,SDG,LDE,16,15,0,0,0,0,0,0,0,0,0,0,1.0,47,27,20,3,1,0,
Robert Mathis,30,IND,LDE,16,15,0,0,0,0,1,3,0,3,0,0,9.5,43,29,14,9,18,0,
Sione Pouha,32,NYJ,NT,16,15,0,0,0,0,3,1,0,2,0,0,1.0,58,41,17,5,2,1,
Nick Roach,26,CHI,RLB,16,15,0,0,0,0,4,0,0,0,0,0,0.0,38,31,7,6,3,0,
Aaron Ross,29,NYG,RCB,16,15,4,19,0,19,12,0,2,0,0,0,0.0,60,46,14,1,1,0,
Stanford Routt,28,OAK,LCB,16,15,4,7,0,3,15,0,0,0,0,0,0.0,49,42,7,2,0,0,
Bart Scott,31,NYJ,LILB,16,15,0,0,0,0,1,1,0,1,9,0,4.5,66,54,12,9,8,0,
Richard Seymour,32,OAK,LDT,16,15,0,0,0,0,3,0,0,0,0,0,6.0,29,23,6,5,13,0,"PB,AP-2"
Scott Shanle,32,NOR,ROLB,16,15,1,12,0,12,5,1,0,0,0,0,1.0,69,43,26,5,2,0,
Anthony Spencer,27,DAL,LOLB,16,15,0,0,0,0,1,4,0,0,0,0,6.0,66,51,15,12,17,0,
Randy Starks,28,MIA,RDE,16,15,2,21,0,18,4,0,0,0,0,0,4.5,34,29,5,10,12,0,
Michael Turner,29,ATL,RB,16,15,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,,,0,
Erik Walden,26,GNB,ROLB,16,15,0,0,0,0,2,1,0,1,5,1,3.0,60,41,19,6,15,0,
Lardarius Webb,26,BAL,LCB,16,15,5,81,1,73,20,1,2,2,0,0,1.0,67,54,13,1,2,0,
Wes Welker,30,NWE,WR,16,15,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,"PB,AP-1"
Mike Williams,24,TAM,WR,16,15,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Kellen Winslow,28,TAM,TE,16,15,0,0,0,0,0,0,2,0,-4,0,0.0,0,0,0,0,0,0,
Kyle Arrington,25,NWE,RCB,16,14,7,92,0,28,15,0,0,1,0,0,0.0,88,66,22,1,0,0,
Jordan Babineaux,29,TEN,SS,16,14,1,97,1,97,7,1,0,1,0,0,0.0,93,72,21,2,1,0,
Dwayne Bowe,27,KAN,WR,16,14,0,0,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,
Antoine Cason,25,SDG,RCB,16,14,2,69,0,64,17,0,0,0,0,0,0.0,53,46,7,0,0,0,
Jo-Lonn Dunbar,26,NOR,LILB,16,14,0,0,0,0,6,2,0,0,0,0,1.0,79,57,22,4,1,0,
Kelly Gregg,35,KAN,NT,16,14,0,0,0,0,1,0,0,0,0,0,1.0,39,24,15,2,1,0,
Cedric Griffin,29,MIN,RCB,16,14,1,0,0,0,9,3,0,0,0,0,0.0,67,55,12,1,0,0,
Percy Harvin,23,MIN,WR,16,14,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
E.J. Henderson,31,MIN,MLB,16,14,0,0,0,0,3,3,0,0,0,0,2.0,109,80,29,8,4,0,
Evander Hood,24,PIT,LDE,16,14,0,0,0,0,1,0,0,0,0,0,1.5,31,19,12,1,4,0,
Tyson Jackson,25,KAN,LDE,16,14,0,0,0,0,2,0,0,0,0,0,1.0,55,37,18,4,2,0,
Randy McMichael,32,SDG,TE,16,14,0,0,0,0,0,0,0,1,0,0,0.0,6,4,2,0,0,0,
Charlie Peprah,28,GNB,SS,16,14,5,147,1,76,10,1,0,0,0,0,0.0,94,65,29,3,0,0,
Jerome Simpson,25,CIN,WR,16,14,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,
Eric Smith,28,NYJ,FS,16,14,1,2,0,2,4,0,0,1,0,0,2.5,89,66,23,5,3,0,
Torrey Smith,22,BAL,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Cameron Wake,29,MIA,ROLB,16,14,0,0,0,0,2,0,0,0,0,0,8.5,42,37,5,15,27,0,
Mike Wallace,25,PIT,WR,16,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB
Will Witherspoon,31,TEN,RLB,16,14,1,7,0,7,3,1,0,2,2,0,2.0,56,41,15,5,4,0,
Robert Ayers,26,DEN,LDE,16,13,0,0,0,0,3,1,0,1,0,0,3.0,39,25,14,6,4,0,
Remi Ayodele,28,MIN,LDT,16,13,0,0,0,0,0,0,0,0,0,0,1.5,15,4,11,1,3,0,
Brodrick Bunkley,28,DEN,NT,16,13,0,0,0,0,0,1,0,0,0,0,0.0,43,33,10,3,1,0,
David Caldwell,24,IND,SS,16,13,0,0,0,0,4,0,0,0,0,0,0.0,67,41,26,1,0,0,
Chris Chamberlain,26,STL,RLB,16,13,1,4,0,4,1,1,0,0,0,0,2.0,81,64,17,6,2,0,
Eric Decker,24,DEN,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Dwan Edwards,30,BUF,RDE,16,13,0,0,0,0,0,0,0,0,0,0,2.5,52,29,23,3,8,0,
Antonio Garay,32,SDG,NT,16,13,0,0,0,0,0,0,0,0,0,0,2.5,57,37,20,6,8,0,
Geno Hayes,24,TAM,RLB,16,13,1,8,0,8,2,2,0,0,0,0,0.0,64,45,19,5,0,0,
Devery Henderson,29,NOR,WR,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Lamarr Houston,24,OAK,LDE,16,13,1,15,0,15,3,0,0,2,0,0,1.0,51,36,15,6,5,0,
Bradie James,30,DAL,LILB,16,13,0,0,0,0,1,1,0,1,0,0,0.0,44,29,15,0,2,0,
Kyle Love,25,NWE,RDT,16,13,0,0,0,0,0,0,0,1,0,0,3.0,33,20,13,5,5,0,
Marshall Newhouse,23,GNB,LT,16,13,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Greg Olsen,26,CAR,TE,16,13,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Bernard Pollard,27,BAL,SS,16,13,1,0,0,0,13,3,0,1,0,0,2.0,75,55,20,2,3,0,
Brian Rolle,23,PHI,LLB,16,13,0,0,0,0,4,1,0,1,22,1,1.0,54,41,13,6,4,0,
James Ihedigbo,28,NWE,SS,16,12,0,0,0,0,1,0,0,0,0,0,0.0,69,46,23,2,1,0,
Antonio Johnson,27,IND,RDT,16,12,0,0,0,0,2,1,0,0,0,0,0.0,21,9,12,2,2,0,
Dustin Keller,27,NYJ,TE,16,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Kendall Langford,25,MIA,LDE,16,12,0,0,0,0,1,1,0,0,0,0,0.0,20,15,5,0,2,0,
Greg Little,22,CLE,WR,16,12,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Joe Mays,26,DEN,RILB,16,12,0,0,0,0,2,0,0,0,0,0,0.0,75,64,11,8,3,0,
Jason Pierre-Paul,22,NYG,RDE,16,12,0,0,0,0,7,2,0,0,0,0,16.5,86,66,20,23,28,1,"PB,AP-1,AP DPoY-4"
Chad Rinehart,26,BUF,RG/LG,16,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Paul Soliai,28,MIA,NT,16,12,0,0,0,0,2,0,0,0,0,0,0.0,27,19,8,3,3,0,PB
K.J. Wright,22,SEA,RLB,16,12,0,0,0,0,3,1,0,1,30,0,2.0,65,50,15,10,4,0,
Nate Burleson,30,DET,WR,16,11,0,0,0,0,0,0,1,1,3,0,0.0,0,0,0,0,0,0,
Jed Collins,25,NOR,FB,16,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Reed Doughty,29,WAS,SS/FS,16,11,0,0,0,0,0,2,0,1,0,0,0.0,88,58,30,2,0,0,
Jimmy Graham,25,NOR,TE,16,11,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,"PB,AP-2"
Spencer Johnson,30,BUF,ROLB,16,11,0,0,0,0,1,1,0,1,17,1,2.0,47,30,17,3,3,0,
Brooks Reed,24,HOU,LOLB,16,11,0,0,0,0,3,1,0,2,0,0,6.0,45,31,14,7,11,0,
Frostee Rucker,28,CIN,RDE,16,11,0,0,0,0,2,0,0,0,0,0,4.0,44,32,12,11,7,0,
C.J. Spiller,24,BUF,RB,16,11,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,,,0,
Sam Acho,23,ARI,LOLB,16,10,0,0,0,0,2,3,0,1,1,0,7.0,42,36,6,5,4,0,
Desmond Bryant,26,OAK,RDE,16,10,0,0,0,0,1,1,0,0,0,0,5.0,35,30,5,8,10,0,
Quinton Carter,23,DEN,FS,16,10,0,0,0,0,0,0,0,0,0,0,1.0,56,45,11,1,1,0,
Joel Dreessen,29,HOU,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Brian Hartline,25,MIA,WR,16,10,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Justin Houston,22,KAN,LOLB,16,10,0,0,0,0,4,1,0,1,0,0,5.5,56,46,10,10,9,0,
Jacoby Jones,27,HOU,WR,16,10,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jeff King,28,ARI,TE,16,10,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Paul McQuistan,28,SEA,LT/LG,16,10,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Richard Sherman,23,SEA,LCB,16,10,4,45,0,33,17,1,0,0,0,0,0.0,55,47,8,0,0,0,
Kevin Boothe,28,NYG,C,16,9,0,0,0,0,0,0,1,1,-8,0,0.0,0,0,0,,,0,
Michael Bush,27,OAK,RB,16,9,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Tom Crabtree,26,GNB,TE,16,9,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Aaron Curry,25,2TM,LLB,16,11,0,0,0,0,5,0,0,2,6,1,0.0,68,48,20,5,3,0,
Aaron Curry,25,SEA,LB,5,2,0,0,0,0,2,0,0,0,0,0,0.0,22,16,6,0,0,0,
Aaron Curry,25,OAK,LLB,11,9,0,0,0,0,3,0,0,2,6,1,0.0,46,32,14,5,3,0,
Aubrayo Franklin,31,NOR,NT,16,9,0,0,0,0,0,0,0,0,0,0,0.0,18,12,6,1,0,0,
Deon Grant,32,NYG,DB,16,9,1,0,0,0,6,0,0,1,1,0,1.0,64,45,19,2,2,0,
Rashad Johnson,25,ARI,FS,16,9,0,0,0,0,1,0,0,1,0,0,0.0,51,40,11,2,0,0,
Greg Jones,30,JAX,FB,16,9,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Sen'Derrick Marks,24,TEN,LDT,16,9,0,0,0,0,1,1,0,0,0,0,0.5,24,15,9,2,3,0,
Richard Marshall,27,ARI,LCB,16,9,3,83,0,49,11,0,0,0,0,0,2.0,78,69,9,5,2,0,
Anthony McCoy,24,SEA,TE,16,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Matthew Mulligan,26,NYJ,TE,16,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jordy Nelson,26,GNB,WR,16,9,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,
Kelvin Sheppard,23,BUF,LILB,16,9,0,0,0,0,1,0,0,1,0,0,0.0,70,46,24,3,2,1,
Titus Young,22,DET,WR,16,9,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Tyler Clutts,27,CHI,FB,16,8,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Devin Hester,29,CHI,WR,16,8,0,0,0,0,0,0,5,4,0,0,0.0,0,0,0,0,0,0,AP-2
Perry Riley,23,WAS,MLB,16,8,0,0,0,0,4,0,0,2,3,0,1.0,68,35,33,7,2,0,
Usama Young,26,CLE,FS,16,8,1,28,0,28,1,0,0,0,0,0,0.0,70,51,19,4,0,0,
Jason Avant,28,PHI,WR,16,7,0,0,0,0,0,0,2,0,0,0,0.0,2,1,1,0,0,0,
Josh Cribbs,28,CLE,WR,16,7,0,0,0,0,0,0,3,2,0,0,0.0,15,10,5,0,0,0,
Victor Cruz,25,NYG,WR,16,7,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,AP-2
A.J. Jefferson,23,ARI,LCB,16,7,1,0,0,0,12,0,0,1,17,0,0.0,66,60,6,1,0,0,
Erik Lorig,25,TAM,FB,16,7,0,0,0,0,0,0,0,1,0,0,0.0,6,6,0,0,0,0,
Brandon Myers,26,OAK,TE,16,7,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,
Ben Obomanu,28,SEA,WR,16,7,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Jared Odrick,24,MIA,LDE,16,7,1,39,0,39,2,1,0,0,0,0,6.0,22,20,2,5,9,0,
John Phillips,24,DAL,TE,16,7,0,0,0,0,0,1,0,0,0,0,0.0,10,9,1,0,0,0,
Bryan Scott,30,BUF,LB,16,7,2,43,1,43,6,0,0,1,0,1,1.0,66,51,15,4,1,0,
Jordan Senn,27,CAR,RLB,16,7,1,21,0,21,2,3,0,0,0,0,0.0,71,43,28,1,0,0,
Pierre Thomas,27,NOR,RB,16,7,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Russell Allen,25,JAX,RLB,16,6,1,3,0,3,2,2,0,0,0,0,0.5,48,31,17,2,1,0,
Devin Aromashodu,27,MIN,WR,16,6,0,0,0,0,0,0,1,1,5,0,0.0,3,3,0,0,0,0,
E.J. Biggers,24,TAM,DB,16,6,1,0,0,0,10,0,0,0,0,0,0.0,61,55,6,0,0,0,
Da'Quan Bowers,21,TAM,LDE,16,6,0,0,0,0,4,0,0,1,0,0,1.5,25,22,3,10,4,0,
Alex Carrington,24,BUF,LDE,16,6,0,0,0,0,2,0,0,0,0,0,1.0,16,11,5,5,2,0,
Early Doucet,26,ARI,WR,16,6,0,0,0,0,0,0,1,0,0,0,0.0,8,7,1,0,0,0,
Leger Douzable,25,JAX,LDE,16,6,0,0,0,0,1,0,0,0,0,0,1.0,38,22,16,6,5,0,
Nick Eason,31,ARI,NT,16,6,0,0,0,0,0,0,0,0,0,0,1.0,12,8,4,1,2,0,
BenJarvus Green-Ellis,26,NWE,RB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Brandon LaFell,25,CAR,WR,16,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Spencer Larsen,27,DEN,FB,16,6,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,
Kaluka Maiava,24,CLE,RLB,16,6,0,0,0,0,0,1,0,0,0,0,0.0,34,29,5,3,1,0,
Leodis McKelvin,26,BUF,RCB,16,6,1,21,0,21,8,0,1,3,0,0,0.0,39,31,8,0,0,0,
Weslye Saunders,22,PIT,WR,16,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,0,
Kyle Wilson,24,NYJ,DB,16,6,2,13,0,10,6,0,0,0,0,0,0.0,41,35,6,1,1,0,
Antwan Barnes,27,SDG,LOLB,16,5,0,0,0,0,1,2,0,0,0,0,11.0,41,34,7,6,14,0,
Jared Cook,24,TEN,TE,16,5,0,0,0,0,0,0,2,0,0,0,0.0,3,3,0,0,0,0,
Toby Gerhart,24,MIN,RB,16,5,0,0,0,0,0,0,1,2,0,0,0.0,1,1,0,0,0,0,
Howard Green,32,GNB,RDE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,1,0,0,
Michael Johnson,24,CIN,RDE,16,5,1,0,0,0,5,1,0,1,0,0,6.0,42,27,15,6,12,0,
Greg Jones,23,NYG,MLB,16,5,0,0,0,0,0,0,0,1,0,0,0.0,31,26,5,1,0,0,
Maurice Morris,32,DET,RB,16,5,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,
Owen Schmitt,26,PHI,FB,16,5,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Marcus Spears,28,DAL,RDE,16,5,0,0,0,0,2,0,0,0,0,0,1.0,16,13,3,2,3,0,
Craig Steltz,25,CHI,SS,16,5,0,0,0,0,0,2,0,0,0,0,1.0,53,42,11,1,1,0,
Andy Studebaker,26,KAN,LOLB,16,5,0,0,0,0,0,1,0,1,-1,0,0.0,16,8,8,0,0,0,
Jacob Tamme,26,IND,TE,16,5,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,
Golden Tate,23,SEA,WR,16,5,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Jason Allen,28,HOU,DB,16,4,4,34,0,34,11,0,0,0,0,0,0.0,45,41,4,2,0,0,
Danny Batten,24,BUF,LB,16,4,0,0,0,0,0,0,0,1,0,0,0.5,25,17,8,2,1,0,
Davone Bess,26,MIA,WR,16,4,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0,
Drew Coleman,28,JAX,DB,16,4,2,5,0,8,9,3,0,0,0,0,2.0,46,32,14,3,1,0,
Tyrone Culver,28,MIA,DB,16,4,0,0,0,0,1,1,0,1,0,0,1.0,36,27,9,1,1,0,
Chris Harris Jr.,22,DEN,DB,16,4,1,15,0,15,6,0,0,1,0,0,0.0,71,61,10,1,2,0,
Lex Hilliard,27,MIA,RB,16,4,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,
Peria Jerry,27,ATL,DT,16,4,0,0,0,0,1,1,0,0,0,0,0.0,10,7,3,2,5,0,
Dexter McCluster,22,KAN,WR,16,4,0,0,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0,
Shaun Rogers,32,NOR,DT,16,4,0,0,0,0,1,0,0,0,0,0,0.0,22,14,8,1,3,0,
Kory Sperry,26,SDG,TE,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Jarius Wynn,25,GNB,DE,16,4,0,0,0,0,0,0,0,0,0,0,3.0,19,13,6,5,3,0,
Keith Brooking,36,DAL,LB,16,3,0,0,0,0,2,0,0,0,0,0,0.0,50,34,16,2,1,0,
Antonio Brown,23,PIT,WR,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Bobby Carpenter,28,DET,LB,16,3,1,34,1,34,1,0,0,0,0,0,0.0,29,24,5,2,0,0,
Delone Carter,24,IND,RB,16,3,0,0,0,0,0,0,3,0,0,0,0.0,1,0,1,,,0,
Riley Cooper,24,PHI,WR,16,3,0,0,0,0,0,1,0,0,0,0,0.0,7,6,1,0,0,0,
Craig Dahl,26,STL,DB,16,3,1,-3,0,-3,1,2,0,0,0,0,0.0,61,52,9,0,2,0,
Andra Davis,33,BUF,LB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,14,6,8,1,0,0,
Marcus Dixon,27,NYJ,DE,16,3,0,0,0,0,1,1,0,1,0,0,1.5,16,11,5,1,5,0,
Trai Essex,29,PIT,T,16,3,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Larry Grant,26,SFO,LB,16,3,0,0,0,0,5,1,0,0,0,0,2.0,40,30,10,3,2,0,
Quentin Groves,27,OAK,LB,16,3,0,0,0,0,2,1,0,0,0,0,0.0,24,20,4,2,0,0,
Letroy Guion,24,MIN,DT,16,3,0,0,0,0,0,0,0,1,0,0,0.0,21,14,7,4,2,0,
Jacob Hester,26,SDG,RB,16,3,0,0,0,0,0,0,2,0,0,0,0.0,9,8,1,0,0,0,
Sammie Lee Hill,25,DET,DT,16,3,0,0,0,0,0,1,0,1,0,0,1.5,24,13,11,,,0,
John Kuhn,29,GNB,FB,16,3,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,"PB,AP-2"
Corey Lynch,26,TAM,DB,16,3,1,14,0,14,4,0,0,0,0,0,0.0,25,21,4,0,0,0,
Casey Matthews,22,PHI,LB,16,3,0,0,0,0,0,0,0,0,0,0,1.0,38,30,8,3,2,0,
Ryan McBean,27,DEN,DT,16,3,0,0,0,0,0,0,0,0,0,0,4.0,33,19,14,8,5,0,
Roy Miller,24,TAM,DT,16,3,0,0,0,0,0,0,0,0,0,0,0.0,36,20,16,2,1,0,
Da'Norris Searcy,23,BUF,DB,16,3,1,0,0,0,1,0,0,0,0,0,0.0,34,26,8,0,0,0,
Marcus Sherels,24,MIN,DB,16,3,0,0,0,0,3,0,0,0,0,0,1.0,27,21,6,1,1,0,
Dan Skuta,25,CIN,LB,16,3,0,0,0,0,0,1,0,0,0,0,0.5,31,16,15,0,1,0,
Matthew Slater,26,NWE,WR,16,3,0,0,0,0,0,1,1,0,0,0,0.0,24,18,6,1,0,0,PB
D.J. Smith,22,GNB,LB,16,3,1,11,0,11,1,0,0,0,0,0,0.0,43,32,11,1,0,0,
Jonathan Stewart,24,CAR,RB,16,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
