Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
Tommy Tremble,CAR,21,TE,16,11,1,1,,,,,,2,1,,0,,,,,,14,0.9
Peyton Barber,LVR,27,RB,10,1,2,,,,,,,2,,,0,,,,,,12,1.2
Tom Brady*,TAM,44,QB,17,17,2,,,,,,,2,,,0,,,,,,12,0.7
Teddy Bridgewater,DEN,29,QB,14,14,2,,,,,,,2,,,0,,,,,,12,0.9
Joe Burrow,CIN,25,QB,16,16,2,,,,,,,2,,,0,,,,,,12,0.8
Kevin Byard*+,TEN,28,SS,17,17,,,,,1,1,,2,,,0,,,,,,12,0.7
DJ Chark,JAX,25,WR,4,4,,2,,,,,,2,,,0,,,,,,12,3.0
Chase Claypool,PIT,23,WR,15,13,,2,,,,,,2,,,0,,,,,,12,0.8
Alex Collins,SEA,27,RB,11,6,2,,,,,,,2,,,0,,,,,,12,1.1
Chris Conley,HOU,29,WR,16,10,,2,,,,,,2,,,0,,,,,,12,0.8
DeeJay Dallas,SEA,23,RB,17,0,2,,,,,,,2,,,0,,,,,,12,0.7
Josiah Deguara,GNB,24,TE,16,2,,2,,,,,,2,,,0,,,,,,12,0.8
Trevon Diggs*+,DAL,23,LCB,16,16,,,,,,2,,2,,,0,,,,,,12,0.8
Rasul Douglas,GNB,26,RCB,12,9,,,,,,2,,2,,,0,,,,,,12,1.0
Eric Ebron,PIT,28,TE,8,3,1,1,,,,,,2,,,0,,,,,,12,1.5
Chase Edmonds,ARI,25,RB,12,11,2,,,,,,,2,,,0,,,,,,12,1.0
Mike Edwards,TAM,25,DB,14,4,,,,,,2,,2,,,0,,,,,,12,0.9
Chris Evans,CIN,24,RB,14,1,,2,,,,,,2,,,0,,,,,,12,0.9
Demetric Felton,CLE,23,WR,16,2,,2,,,,,,2,,,0,,,,,,12,0.8
Justin Fields,CHI,22,QB,12,10,2,,,,,,,2,,,0,,,,,,12,1.0
Isaiah Ford,MIA,25,WR,13,2,,2,,,,,,2,,,0,,,,,,12,0.9
Jody Fortson,KAN,26,TE,6,0,,2,,,,,,2,,,0,,,,,,12,2.0
Michael Gallup,DAL,25,WR,9,8,,2,,,,,,2,,,0,,,,,,12,1.3
Derrick Gore,KAN,27,RB,11,0,2,,,,,,,2,,,0,,,,,,12,1.1
Cyril Grayson,TAM,28,WR,5,3,,2,,,,,,2,,,0,,,,,,12,2.4
Ryan Griffin,NYJ,31,TE,14,12,,2,,,,,,2,,,0,,,,,,12,0.9
Mecole Hardman,KAN,23,WR,17,8,,2,,,,,,2,,,0,,,,,,12,0.7
Khalil Herbert,CHI,23,RB,17,2,2,,,,,,,2,,,0,,,,,,12,0.7
Dontrell Hilliard,TEN,26,RB,8,5,2,,,,,,,2,,,0,,,,,,12,1.5
Travis Homer,SEA,23,RB,14,0,1,,,1,,,,2,,,0,,,,,,12,0.9
Jesper Horsted,CHI,24,WR,7,0,,2,,,,,,2,,,0,,,,,,12,1.7
Xavien Howard*,MIA,28,RCB,16,16,,,,,1,1,,2,,,0,,,,,,12,0.8
Lil'Jordan Humphrey,NOR,23,WR,10,4,,2,,,,,,2,,,0,,,,,,12,1.2
Tyler Huntley,BAL,23,QB,7,4,2,,,,,,,2,,,0,,,,,,12,1.7
Mark Ingram,2TM,32,RB,14,10,2,,,,,,,2,,,0,,,,,,12,0.9
DeSean Jackson,2TM,35,WR,16,4,,2,,,,,,2,,,0,,,,,,12,0.8
Justin Jackson,LAC,25,RB,14,2,2,,,,,,,2,,,0,,,,,,12,0.9
Lamar Jackson*,BAL,24,QB,12,12,2,,,,,,,2,,,0,,,,,,12,1.0
Blake Jarwin,DAL,27,TE,8,5,,2,,,,,,2,,,0,,,,,,12,1.5
Jermar Jefferson,DET,21,RB,7,0,2,,,,,,,2,,,0,,,,,,12,1.7
Kyle Juszczyk*,SFO,30,FB,17,16,1,1,,,,,,2,,,0,,,,,,12,0.7
Trevor Lawrence,JAX,22,QB,17,17,2,,,,,,,2,,,0,,,,,,12,0.7
Phillip Lindsay,2TM,27,RB,14,1,1,1,,,,,,2,,,0,,,,,,12,0.9
Drew Lock,DEN,25,QB,6,3,2,,,,,,,2,,,0,,,,,,12,2.0
Christian McCaffrey,CAR,25,RB,7,7,1,1,,,,,,2,,,0,,,,,,12,1.7
Isaiah McKenzie,BUF,26,WR,15,2,1,1,,,,,,2,,,0,,,,,,12,0.8
Chris Moore,HOU,28,WR,12,1,,2,,,,,,2,,,0,,,,,,12,1.0
Kene Nwangwu,MIN,23,RB,11,0,,,,2,,,,2,,,0,,,,,,12,1.1
Dare Ogunbowale,JAX,27,RB,17,2,1,1,,,,,,2,,,0,,,,,,12,0.7
Albert Okwuegbunam,DEN,23,TE,14,6,,2,,,,,,2,,,0,,,,,,12,0.9
DeVante Parker,MIA,28,WR,10,8,,2,,,,,,2,,,0,,,,,,12,1.2
Jaret Patterson,WAS,22,RB,17,1,2,,,,,,,2,,,0,,,,,,12,0.7
Samaje Perine,CIN,26,RB,16,0,1,1,,,,,,2,,,0,,,,,,12,0.8
Adrian Peterson,2TM,36,RB,4,3,2,,,,,,,2,,,0,,,,,,12,3.0
Jalen Reagor,PHI,22,WR,17,13,,2,,,,,,2,,,0,,,,,,12,0.7
Josh Reynolds,2TM,26,WR,12,5,,2,,,,,,2,,,0,,,,,,12,1.0
Calvin Ridley,ATL,27,WR,5,5,,2,,,,,,2,,,0,,,,,,12,2.4
Henry Ruggs III,LVR,22,WR,7,7,,2,,,,,,2,,,0,,,,,,12,1.7
Ricky Seals-Jones,WAS,26,TE,13,6,,2,,,,,,2,,,0,,,,,,12,0.9
Cam Sims,WAS,25,WR,14,3,,2,,,,,,2,,,0,,,,,,12,0.9
Darius Slayton,NYG,24,WR,13,5,,2,,,,,,2,,,0,,,,,,12,0.9
Ihmir Smith-Marsette,MIN,22,WR,8,1,,2,,,,,,2,,,0,,,,,,12,1.5
E.J. Speed,IND,26,LB,17,1,,,,,,,2,2,,,0,,,,,,12,0.7
J.J. Taylor,NWE,23,RB,5,0,2,,,,,,,2,,,0,,,,,,12,2.4
Robert Tonyan,GNB,27,TE,8,5,,2,,,,,,2,,,0,,,,,,12,1.5
Adam Trautman,NOR,24,TE,13,10,,2,,,,,,2,,,0,,,,,,12,0.9
Ke'Shawn Vaughn,TAM,24,RB,12,1,2,,,,,,,2,,,0,,,,,,12,1.0
Darren Waller,LVR,29,TE,11,11,,2,,,,,,2,,,0,,,,,,12,1.1
James Washington,PIT,25,WR,15,2,,2,,,,,,2,,,0,,,,,,12,0.8
Kristian Wilkerson,NWE,24,WR,3,1,,2,,,,,,2,,,0,,,,,,12,4.0
Jeff Wilson,SFO,26,RB,9,4,2,,,,,,,2,,,0,,,,,,12,1.3
Russell Wilson*,SEA,33,QB,14,14,2,,,,,,,2,,,0,,,,,,12,0.9
Brock Wright,DET,23,TE,10,5,,2,,,,,,2,,,0,,,,,,12,1.2
Dominik Eberle,HOU,25,K,1,0,,,,,,,,,,,0,5,5,2,3,,11,11.0
Cole Beasley,BUF,32,WR,16,8,,1,,,,,,1,1,,0,,,,,,8,0.5
Chris Blewitt,WAS,26,K,2,0,,,,,,,,,,,0,2,2,2,5,,8,4.0
Damiere Byrd,CHI,28,WR,17,4,,1,,,,,,1,1,,0,,,,,,8,0.5
Taylor Heinicke,WAS,28,QB,16,15,1,,,,,,,1,1,,0,,,,,,8,0.5
Andy Janovich,CLE,28,RB,13,3,1,,,,,,,1,1,,0,,,,,,8,0.6
Trey Lance,SFO,21,QB,6,2,1,,,,,,,1,1,,0,,,,,,8,1.3
Dak Prescott,DAL,28,QB,16,16,1,,,,,,,1,1,,0,,,,,,8,0.5
Allen Robinson,CHI,28,WR,12,11,,1,,,,,,1,1,,0,,,,,,8,0.7
Kyle Rudolph,NYG,32,TE,16,13,,1,,,,,,1,1,,0,,,,,,8,0.5
Matt Ryan,ATL,36,QB,17,17,1,,,,,,,1,1,,0,,,,,,8,0.5
Quez Watkins,PHI,23,WR,17,12,,1,,,,,,1,1,,0,,,,,,8,0.5
Ameer Abdullah,2TM,28,RB,17,1,,1,,,,,,1,,,0,,,,,,6,0.4
Zach Allen,ARI,24,RDE,15,14,,,,,1,,,1,,,0,,,,,,6,0.4
Stephen Anderson,LAC,28,TE,17,4,,1,,,,,,1,,,0,,,,,,6,0.4
Alex Armah,2TM,27,FB,11,2,,1,,,,,,1,,,0,,,,,,6,0.5
Dorance Armstrong Jr.,DAL,24,RDE,13,5,,,,,1,,,1,,,0,,,,,,6,0.5
Antony Auclair,HOU,28,TE,16,13,,1,,,,,,1,,,0,,,,,,6,0.4
Tavon Austin,JAX,31,WR,13,3,,1,,,,,,1,,,0,,,,,,6,0.5
Rashod Bateman,BAL,22,WR,12,4,,1,,,,,,1,,,0,,,,,,6,0.5
John Bates,WAS,24,TE,17,8,,1,,,,,,1,,,0,,,,,,6,0.4
Cameron Batson,TEN,26,WR,4,0,,1,,,,,,1,,,0,,,,,,6,1.5
Eno Benjamin,ARI,22,RB,9,0,1,,,,,,,1,,,0,,,,,,6,0.7
Nick Bolton,KAN,21,RLB,16,12,,,,,1,,,1,,,0,,,,,,6,0.4
Jacoby Brissett,MIA,29,QB,11,5,1,,,,,,,1,,,0,,,,,,6,0.5
Anthony Brown,DAL,28,RCB,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Malcolm Brown,MIA,28,RB,7,3,1,,,,,,,1,,,0,,,,,,6,0.9
Michael Burton,KAN,29,RB,16,0,1,,,,,,,1,,,0,,,,,,6,0.4
Jason Cabinda,DET,25,LB,14,4,,1,,,,,,1,,,0,,,,,,6,0.4
Parris Campbell,IND,24,WR,6,3,,1,,,,,,1,,,0,,,,,,6,1.0
Tevaughn Campbell,LAC,28,RCB,16,7,,,,,1,,,1,,,0,,,,,,6,0.4
Chuck Clark,BAL,26,SS,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Corey Clement,DAL,27,RB,17,0,,1,,,,,,1,,,0,,,,,,6,0.4
Keelan Cole,NYJ,28,WR,15,11,,1,,,,,,1,,,0,,,,,,6,0.4
Justin Coleman,MIA,28,DB,16,4,,,,,,,1,1,,,0,,,,,,6,0.4
Nico Collins,HOU,22,WR,14,8,,1,,,,,,1,,,0,,,,,,6,0.4
Kirk Cousins*,MIN,33,QB,16,16,1,,,,,,,1,,,0,,,,,,6,0.4
Fletcher Cox,PHI,31,RDT,16,16,,,,,1,,,1,,,0,,,,,,6,0.4
Marlon Davidson,ATL,23,DE,11,1,,,,,,1,,1,,,0,,,,,,6,0.5
Taylor Decker,DET,27,LT,9,9,,1,,,,,,1,,,0,,,,,,6,0.7
Will Dissly,SEA,25,TE,15,14,,1,,,,,,1,,,0,,,,,,6,0.4
Ross Dwelley,SFO,26,TE,17,2,,1,,,,,,1,,,0,,,,,,6,0.4
Brandin Echols,NYJ,24,RCB,14,14,,,,,,1,,1,,,0,,,,,,6,0.4
Samuel Eguavoen,MIA,28,LB,17,0,,,,,1,,,1,,,0,,,,,,6,0.4
D'Wayne Eskridge,SEA,24,WR,10,0,,1,,,,,,1,,,0,,,,,,6,0.6
Dez Fitzpatrick,TEN,24,WR,4,0,,1,,,,,,1,,,0,,,,,,6,1.5
Myles Garrett*+,CLE,26,LDE,17,17,,,,,1,,,1,,,0,,,,,,6,0.4
Ulysees Gilbert,PIT,24,LB,17,0,,,,,,,1,1,,,0,,,,,,6,0.4
Mike Glennon,NYG,32,QB,6,4,1,,,,,,,1,,,0,,,,,,6,1.0
Chauncey Golston,DAL,23,LB,15,0,,,,,,,1,1,,,0,,,,,,6,0.4
Marquise Goodwin,CHI,31,WR,14,2,,1,,,,,,1,,,0,,,,,,6,0.4
Josh Gordon,KAN,30,WR,12,7,,1,,,,,,1,,,0,,,,,,6,0.5
Noah Gray,KAN,22,TE,16,1,,1,,,,,,1,,,0,,,,,,6,0.4
Dre Greenlaw,SFO,24,LB,3,2,,,,,,1,,1,,,0,,,,,,6,2.0
JaQuan Hardy,DAL,24,RB,3,0,1,,,,,,,1,,,0,,,,,,6,2.0
Jamycal Hasty,SFO,25,RB,11,0,1,,,,,,,1,,,0,,,,,,6,0.5
Trayvon Henderson,CIN,26,DB,2,0,,,,,1,,,1,,,0,,,,,,6,3.0
Chris Herndon,MIN,25,FB,16,5,,1,,,,,,1,,,0,,,,,,6,0.4
Rashard Higgins,CLE,27,WR,15,4,,1,,,,,,1,,,0,,,,,,6,0.4
Mike Hilton,CIN,27,DB,17,9,,,,,,1,,1,,,0,,,,,,6,0.4
Kendall Hinton,DEN,24,WR,16,1,,1,,,,,,1,,,0,,,,,,6,0.4
Chris Hogan,NOR,34,WR,5,1,,1,,,,,,1,,,0,,,,,,6,1.2
Cole Holcomb,WAS,25,LLB,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Jacob Hollister,JAX,28,TE,7,2,,1,,,,,,1,,,0,,,,,,6,0.9
DeAndre Houston-Carson,CHI,28,DB,13,3,,,,,1,,,1,,,0,,,,,,6,0.5
O.J. Howard,TAM,27,TE,17,9,,1,,,,,,1,,,0,,,,,,6,0.4
Mike Hughes,KAN,24,DB,17,5,,,,,1,,,1,,,0,,,,,,6,0.4
Carlos Hyde,JAX,31,RB,12,2,1,,,,,,,1,,,0,,,,,,6,0.5
Micah Hyde,BUF,31,FS,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Godwin Igwebuike,DET,27,RB,17,1,1,,,,,,,1,,,0,,,,,,6,0.4
Alec Ingold,LVR,25,FB,9,3,,1,,,,,,1,,,0,,,,,,6,0.7
Deon Jackson,IND,22,RB,9,0,1,,,,,,,1,,,0,,,,,,6,0.7
J.C. Jackson*,NWE,26,LCB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Tyree Jackson,PHI,24,TE,9,3,,1,,,,,,1,,,0,,,,,,6,0.7
Jesse James,CHI,27,TE,14,9,,1,,,,,,1,,,0,,,,,,6,0.4
Malcolm Jenkins,NOR,34,SS,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
David Johnson,HOU,30,RB,13,4,,1,,,,,,1,,,0,,,,,,6,0.5
Lane Johnson,PHI,31,RT,13,13,,1,,,,,,1,,,0,,,,,,6,0.5
Julio Jones,TEN,32,WR,10,10,,1,,,,,,1,,,0,,,,,,6,0.6
Zay Jones,LVR,26,WR,17,9,,1,,,,,,1,,,0,,,,,,6,0.4
Tyler Kroft,NYJ,29,TE,9,6,,1,,,,,,1,,,0,,,,,,6,0.7
DeMarcus Lawrence,DAL,29,LDE,7,7,,,,,,1,,1,,,0,,,,,,6,0.9
Chris Manhertz,JAX,29,TE,17,10,,1,,,,,,1,,,0,,,,,,6,0.4
Marcus Mariota,LVR,28,QB,10,0,1,,,,,,,1,,,0,,,,,,6,0.6
Tyrann Mathieu*,KAN,29,SS,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Baker Mayfield,CLE,26,QB,14,14,1,,,,,,,1,,,0,,,,,,6,0.4
Bobby McCain,WAS,28,FS,17,16,,,,,,1,,1,,,0,,,,,,6,0.4
Conor McDermott,NYJ,29,T,6,3,,1,,,,,,1,,,0,,,,,,6,1.0
Sean McKeon,DAL,24,TE,9,2,,1,,,,,,1,,,0,,,,,,6,0.7
Xavier McKinney,NYG,23,FS/SS,17,16,,,,,,1,,1,,,0,,,,,,6,0.4
Jerick McKinnon,KAN,29,RB,13,0,,1,,,,,,1,,,0,,,,,,6,0.5
Jeremy McNichols,TEN,26,RB,14,0,,1,,,,,,1,,,0,,,,,,6,0.4
Anthony Miller,2TM,27,WR,3,1,,1,,,,,,1,,,0,,,,,,6,2.0
Scott Miller,TAM,24,WR,9,0,1,,,,,,,1,,,0,,,,,,6,0.7
Elijah Molden,TEN,22,DB,16,7,,,,,,1,,1,,,0,,,,,,6,0.4
Rondale Moore,ARI,21,WR,14,7,,1,,,,,,1,,,0,,,,,,6,0.4
Byron Murphy,ARI,23,LCB,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Chris Myarick,NYG,26,TE,8,3,,1,,,,,,1,,,0,,,,,,6,0.8
Nik Needham,MIA,25,DB,17,5,,,,,,1,,1,,,0,,,,,,6,0.4
Qadree Ollison,ATL,25,RB,8,0,1,,,,,,,1,,,0,,,,,,6,0.8
Dezmon Patmon,IND,23,WR,8,0,,1,,,,,,1,,,0,,,,,,6,0.8
Breshad Perriman,TAM,28,WR,6,0,,1,,,,,,1,,,0,,,,,,6,1.0
Patrick Peterson,MIN,31,LCB,13,13,,,,,,1,,1,,,0,,,,,,6,0.5
Dante Pettis,NYG,26,WR,3,0,,1,,,,,,1,,,0,,,,,,6,2.0
Adrian Phillips,NWE,29,SS,17,13,,,,,,1,,1,,,0,,,,,,6,0.4
Danny Pinter,IND,25,G,16,3,,1,,,,,,1,,,0,,,,,,6,0.4
Kyle Pitts*,ATL,21,TE,17,15,,1,,,,,,1,,,0,,,,,,6,0.4
Brandon Powell,LAR,26,WR,6,0,,,1,,,,,1,,,0,,,,,,6,1.0
Patrick Ricard*,BAL,27,FB,13,11,,1,,,,,,1,,,0,,,,,,6,0.5
Will Richardson,JAX,25,T,13,2,,,,,1,,,1,,,0,,,,,,6,0.5
Andre Roberts,2TM,33,WR,16,0,,,,1,,,,1,,,0,,,,,,6,0.4
Elandon Roberts,MIA,27,MLB,17,15,,,,,,1,,1,,,0,,,,,,6,0.4
Kenny Robinson Jr.,CAR,22,S,10,1,,,,,,,1,1,,,0,,,,,,6,0.6
Ben Roethlisberger,PIT,39,QB,16,16,1,,,,,,,1,,,0,,,,,,6,0.4
Chester Rogers,TEN,27,WR,16,2,,1,,,,,,1,,,0,,,,,,6,0.4
John Ross,NYG,26,WR,10,1,,1,,,,,,1,,,0,,,,,,6,0.6
Larry Rountree,LAC,22,RB,12,0,1,,,,,,,1,,,0,,,,,,6,0.5
Eric Saubert,DEN,27,TE,17,4,,1,,,,,,1,,,0,,,,,,6,0.4
Anthony Schwartz,CLE,21,WR,14,2,,1,,,,,,1,,,0,,,,,,6,0.4
Trey Sermon,SFO,22,RB,9,2,1,,,,,,,1,,,0,,,,,,6,0.7
Sterling Shepard,NYG,28,WR,7,6,,1,,,,,,1,,,0,,,,,,6,0.9
Trent Sherfield,SFO,25,WR,17,1,,1,,,,,,1,,,0,,,,,,6,0.4
Trevor Siemian,NOR,30,QB,6,4,1,,,,,,,1,,,0,,,,,,6,1.0
Alex Singleton,PHI,28,RLB,16,8,,,,,,1,,1,,,0,,,,,,6,0.4
Geno Smith,SEA,31,QB,4,3,1,,,,,,,1,,,0,,,,,,6,1.5
Ito Smith,DAL,26,RB,1,0,1,,,,,,,1,,,0,,,,,,6,6.0
Jonnu Smith,NWE,26,TE,16,11,,1,,,,,,1,,,0,,,,,,6,0.4
Lee Smith,ATL,34,TE,16,6,,1,,,,,,1,,,0,,,,,,6,0.4
Roquan Smith,CHI,24,RILB,17,17,,,,,,1,,1,,,0,,,,,,6,0.4
Tremon Smith,HOU,25,DB,17,2,,,,1,,,,1,,,0,,,,,,6,0.4
JuJu Smith-Schuster,PIT,25,WR,5,5,1,,,,,,,1,,,0,,,,,,6,1.2
Daniel Sorensen,KAN,31,FS,17,7,,,,,,1,,1,,,0,,,,,,6,0.4
Johnny Stanton,CLE,27,RB,4,0,,1,,,,,,1,,,0,,,,,,6,1.5
Terence Steele,DAL,24,RT/LT,16,13,,1,,,,,,1,,,0,,,,,,6,0.4
Kenny Stills,NOR,29,WR,13,4,,1,,,,,,1,,,0,,,,,,6,0.5
Patrick Surtain II,DEN,21,LCB/RCB,16,15,,,,,,1,,1,,,0,,,,,,6,0.4
Tommy Sweeney,BUF,26,TE,13,3,,1,,,,,,1,,,0,,,,,,6,0.5
Auden Tate,CIN,24,WR,7,0,,1,,,,,,1,,,0,,,,,,6,0.9
Patrick Taylor,GNB,23,RB,9,0,1,,,,,,,1,,,0,,,,,,6,0.7
Andrew Thomas,NYG,22,LT,13,13,,1,,,,,,1,,,0,,,,,,6,0.5
Tavierre Thomas,HOU,25,DB,17,8,,,,,,1,,1,,,0,,,,,,6,0.4
Laquon Treadwell,JAX,26,WR,12,7,,1,,,,,,1,,,0,,,,,,6,0.5
Mitchell Trubisky,BUF,27,QB,6,0,1,,,,,,,1,,,0,,,,,,6,1.0
Kyle Van Noy,NWE,30,LILB,16,8,,,,,,1,,1,,,0,,,,,,6,0.4
Nick Vannett,NOR,28,TE,7,2,,1,,,,,,1,,,0,,,,,,6,0.9
Nick Vigil,MIN,28,RLB,16,12,,,,,,1,,1,,,0,,,,,,6,0.4
Mykal Walker,ATL,24,LB,17,2,,,,,,1,,1,,,0,,,,,,6,0.4
Austin Walter,NYJ,25,RB,4,0,1,,,,,,,1,,,0,,,,,,6,1.5
Denzel Ward*,CLE,24,LCB,15,15,,,,,,1,,1,,,0,,,,,,6,0.4
Jimmie Ward,SFO,30,FS,16,16,,,,,,1,,1,,,0,,,,,,6,0.4
Carlos Watkins,DAL,28,RDT,15,14,,,,,,1,,1,,,0,,,,,,6,0.4
Sammy Watkins,BAL,28,WR,13,9,,1,,,,,,1,,,0,,,,,,6,0.5
Carson Wentz,IND,29,QB,17,17,1,,,,,,,1,,,0,,,,,,6,0.4
James White,NWE,29,RB,3,0,1,,,,,,,1,,,0,,,,,,6,2.0
Christian Wilkins,MIA,26,RDE,17,17,,1,,,,,,1,,,0,,,,,,6,0.4
Jonathan Williams,WAS,27,RB,5,0,1,,,,,,,1,,,0,,,,,,6,1.2
Maxx Williams,ARI,27,TE,5,5,,1,,,,,,1,,,0,,,,,,6,1.2
P.J. Williams,NOR,28,DB,16,5,,,,,,1,,1,,,0,,,,,,6,0.4
Ty'Son Williams,BAL,25,RB,13,3,1,,,,,,,1,,,0,,,,,,6,0.5
Jameis Winston,NOR,27,QB,7,7,1,,,,,,,1,,,0,,,,,,6,0.9
Nahshon Wright,DAL,23,DB,13,1,,,,,,,1,1,,,0,,,,,,6,0.5
Brandon Zylstra,CAR,28,WR,13,3,,1,,,,,,1,,,0,,,,,,6,0.5
Josh Lambo,JAX,31,K,3,0,,,,,,,,,,,0,5,7,,3,,5,1.7
Chris Naggar,CLE,24,K,1,0,,,,,,,,,,,0,1,2,1,1,,4,4.0
Cody Parkey,NOR,29,K,1,0,,,,,,,,,,,0,3,5,,,,3,3.0
Dan Arnold,2TM,26,WR,11,4,,,,,,,,,1,,0,,,,,,2,0.2
Will Fuller,MIA,27,WR,2,0,,,,,,,,,1,,0,,,,,,2,1.0
Rasheem Green,SEA,24,LOLB,17,16,,,,,,,,,,,1,,,,,,2,0.1
Casey Hayward,LVR,32,RCB,17,17,,,,,,,,,,,0,,,,,1,2,0.1
KhaDarel Hodge,DET,26,WR,16,1,,,,,,,,,1,,0,,,,,,2,0.1
Josh Johnson,2TM,35,QB,4,1,,,,,,,,,1,,0,,,,,,2,0.5
Jordan Love,GNB,23,QB,6,1,,,,,,,,,1,,0,,,,,,2,0.3
Terrace Marshall Jr.,CAR,21,WR,13,3,,,,,,,,,1,,0,,,,,,2,0.2
Jacob Martin,HOU,26,LDE,17,14,,,,,,,,,,,0,,,,,1,2,0.1
Davis Mills,HOU,23,QB,13,11,,,,,,,,,1,,0,,,,,,2,0.2
James O'Shaughnessy,JAX,29,TE,7,6,,,,,,,,,1,,0,,,,,,2,0.3
Miles Sanders,PHI,24,RB,12,12,,,,,,,,,1,,0,,,,,,2,0.2
Mike White,NYJ,26,QB,4,3,,,,,,,,,1,,0,,,,,,2,0.5
Mitch Wishnowsky,SFO,29,P,17,0,,,,,,,,,,,0,1,2,,1,,1,0.1
